,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_act,param_batch_size,param_beta_1,param_beta_2,param_decay,param_dropout,param_epochs,param_l1,param_l2,param_lr,param_nl1,param_nl2,param_nl3,param_nn1,param_nn2,param_nn3,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,5.494800043106079,0.2627253588735432,0.5232038974761963,0.1528447617804694,relu,200,0.9,0.9,0.0001,0.1,5,0,0,0.01,1,0,0,10,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.0001, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 10, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.013350785340314137,0.18084330318931144,0.0777511961722488,0.026823876197494472,0.06227666561529223,0.06390432387674803,8
1,5.285398244857788,0.4152442716588124,0.5032020092010498,0.15242645961222914,relu,200,0.9,0.9,0.0001,0.1,5,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.0001, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.21644936805886922,0.2730333391247437,0.20042979628625165,0.15749861649142224,0.0,0.16950517662280887,0.09245611562114044,3
2,5.437200546264648,0.3086999477393869,0.42200312614440916,0.08915128362382206,relu,200,0.9,0.9,0.0001,0.1,5,0,0,0.01,1,0,0,8,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.0001, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",0.20358336248301195,0.013350785340314137,0.14859567622997835,0.15681857976313043,0.03175965665236052,0.11083231929249167,0.07469704570816486,7
3,5.449598503112793,0.3144053963933117,0.43880338668823243,0.07808006205660405,relu,200,0.9,0.9,0.0001,0.1,5,0,0,0.01,1,0,0,7,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.0001, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",0.20847364396314863,0.23792620702945202,0.24749655663127532,0.13857166023815926,0.028985507246376812,0.17231012255252956,0.081162863420911,2
4,5.218600416183472,0.39193753367991724,0.5578008651733398,0.0957802532077232,relu,200,0.9,0.9,0.0001,0.2,5,0,0,0.01,1,0,0,10,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.0001, 'dropout': 0.2, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 10, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.013350785340314137,0.17739261492087416,0.0777511961722488,0.0,0.056224565420278184,0.06640671835859054,9
5,5.283400297164917,0.5457996615805877,0.4598031997680664,0.09393015107084489,relu,200,0.9,0.9,0.0001,0.2,5,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.0001, 'dropout': 0.2, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.013350785340314137,0.17739261492087416,0.0777511961722488,0.0,0.056224565420278184,0.06640671835859054,9
6,5.527200365066529,0.14638959636170645,0.545200252532959,0.1345707858030617,relu,200,0.9,0.9,0.0001,0.2,5,0,0,0.01,1,0,0,8,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.0001, 'dropout': 0.2, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 8, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.013350785340314137,0.17739261492087416,0.0777511961722488,0.0,0.056224565420278184,0.06640671835859054,9
7,5.093999576568604,0.33873764009577695,0.6364010810852051,0.07334677792672242,relu,200,0.9,0.9,0.0001,0.2,5,0,0,0.01,1,0,0,7,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.0001, 'dropout': 0.2, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 7, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.013350785340314137,0.17739261492087416,0.0777511961722488,0.0,0.056224565420278184,0.06640671835859054,9
8,5.210199213027954,0.39548350552558786,0.576603364944458,0.07572613969893155,relu,200,0.9,0.9,1e-06,0.1,5,0,0,0.01,1,0,0,10,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 10, 'nn2': 7, 'nn3': 0}",0.2658782378478752,0.26409728964346846,0.17739261492087416,0.17848779655231267,0.029742033383915022,0.18314036607872025,0.08599347121075629,1
9,5.370598316192627,0.19082376794568734,0.5936027050018311,0.03659782214307573,relu,200,0.9,0.9,1e-06,0.1,5,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.18594240149819624,0.2087338150124563,0.14913482786827875,0.0777511961722488,0.0,0.12432928349053264,0.07636280198733807,6
