,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_act,param_batch_size,param_beta_1,param_beta_2,param_decay,param_dropout,param_epochs,param_l1,param_l2,param_lr,param_nl1,param_nl2,param_nl3,param_nn1,param_nn2,param_nn3,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10,17.84699945449829,0.5833564237165962,1.2495989799499512,0.16831711108369227,relu,20,0.9,0.9,0.01,0.1,10,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 20, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.01, 'dropout': 0.1, 'epochs': 10, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.013350785340314137,0.17739261492087416,0.0777511961722488,0.030044182621502213,0.06223014688687315,0.062280780379063864,32
11,21.83859987258911,0.35023206219160835,1.693199920654297,0.8292078474429935,relu,20,0.9,0.9,0.01,0.1,10,0,0,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 20, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.01, 'dropout': 0.1, 'epochs': 10, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.21657656347075166,0.11732361902780446,0.11567453328636843,0.030833917309039942,0.09860893679491116,0.07287112278716158,21
12,14.210800838470458,1.8055272705651098,1.1248003959655761,0.16389028451918305,relu,20,0.9,0.999,0.01,0.1,5,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 20, 'beta_1': 0.9, 'beta_2': 0.999, 'decay': 0.01, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.013350785340314137,0.15284335044427227,0.14640535906535349,0.03311011904761905,0.0716651762918194,0.06411658985178739,29
13,14.09100112915039,0.33307857656564266,1.2796002864837646,0.29742320847711173,relu,20,0.9,0.999,0.01,0.1,5,0,0,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 20, 'beta_1': 0.9, 'beta_2': 0.999, 'decay': 0.01, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.20051074275505618,0.20961031379258782,0.11555648122663938,0.14153328747229227,0.03962131837307153,0.14138020785588376,0.06191786871176434,7
14,18.7118004322052,1.0764318019215413,1.5396010398864746,0.47317133161029856,relu,20,0.9,0.999,0.01,0.1,10,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 20, 'beta_1': 0.9, 'beta_2': 0.999, 'decay': 0.01, 'dropout': 0.1, 'epochs': 10, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.23668966994153293,0.24458441420669716,0.18713427268524732,0.0777511961722488,0.030227439471753485,0.1552943337553854,0.0863259201337587,4
15,22.904199266433714,0.4689834805649502,1.5578009605407714,0.379759673406987,relu,20,0.9,0.999,0.01,0.1,10,0,0,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 20, 'beta_1': 0.9, 'beta_2': 0.999, 'decay': 0.01, 'dropout': 0.1, 'epochs': 10, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.17516961554235772,0.2138586591365031,0.1633901764573662,0.120351966873706,0.0,0.1345723059860064,0.07357753018765427,8
16,10.025401735305786,0.9810505117405247,1.2239999771118164,0.273647734559795,relu,200,0.8,0.9,0.01,0.1,5,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.9, 'decay': 0.01, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.20788020911029848,0.013350785340314137,0.1904591105838249,0.0777511961722488,0.0,0.09790151704797884,0.08694874210198511,23
17,7.429399156570435,0.4250182685417064,1.315801477432251,0.1493429277987047,relu,200,0.8,0.9,0.01,0.1,5,0,0,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.9, 'decay': 0.01, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.20392672873799053,0.21122388885276083,0.1522665141047666,0.1564099960512213,0.0315028901734104,0.1510821957716533,0.06439206833435239,5
18,7.2981987476348875,0.403913841922986,1.175604248046875,0.1444975764360687,relu,200,0.8,0.9,0.01,0.1,10,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.9, 'decay': 0.01, 'dropout': 0.1, 'epochs': 10, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.23226302415035346,0.013350785340314137,0.13265761050247493,0.0777511961722488,0.0,0.09121687487490289,0.08505949281584947,26
19,8.942000198364259,0.6087928791849412,1.4758021831512451,0.2487415298544696,relu,200,0.8,0.9,0.01,0.1,10,0,0,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.9, 'decay': 0.01, 'dropout': 0.1, 'epochs': 10, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.21064606248870765,0.013350785340314137,0.17739261492087416,0.0777511961722488,0.02905355832721937,0.1016486735264062,0.07906440028561633,19
20,7.590198802947998,0.4812780733749478,1.338800811767578,0.09705532346890335,relu,200,0.8,0.999,0.01,0.1,5,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 0.01, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.23451931686939848,0.2048027889568838,0.17315183989503832,0.17896765791187325,0.0,0.15830975738979242,0.08205620639761223,3
21,8.73800311088562,0.3887470906275952,1.5281996250152587,0.12864008005938965,relu,200,0.8,0.999,0.01,0.1,5,0,0,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 0.01, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.17913608708127587,0.17739261492087416,0.12621847436111983,0.030813124108416544,0.10524017101892198,0.07103484472767012,18
22,8.029200267791747,0.3664811598239854,1.308203887939453,0.12336241354518616,relu,200,0.8,0.999,0.01,0.1,10,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 0.01, 'dropout': 0.1, 'epochs': 10, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.013350785340314137,0.17739261492087416,0.186455554058303,0.03150984682713348,0.08426693683340808,0.0800841233474098,28
23,8.851599025726319,0.5099651413756828,1.6736017227172852,0.07426855493436045,relu,200,0.8,0.999,0.01,0.1,10,0,0,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 0.01, 'dropout': 0.1, 'epochs': 10, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.228120274317275,0.17739261492087416,0.1489592986244853,0.0,0.11342782957804153,0.09114752578784308,15
24,8.26920051574707,0.342440712390314,1.6348001480102539,0.09445108745229729,relu,200,0.9,0.9,0.01,0.1,5,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.01, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.24226681308239756,0.2551885182334842,0.19020048469069017,0.17331656051088734,0.026893135173389947,0.17759350861758003,0.08133948090610957,1
25,8.358802223205567,0.30594508831891726,1.4923999309539795,0.08954774350942431,relu,200,0.9,0.9,0.01,0.1,5,0,0,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.01, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.2112722853915558,0.17325952082845655,0.1200402861925091,0.0777511961722488,0.03052781740370899,0.12258268631196914,0.0646861767902146,12
26,7.73100004196167,0.2022327984271499,1.484401273727417,0.0642296722118687,relu,200,0.9,0.9,0.01,0.1,10,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.01, 'dropout': 0.1, 'epochs': 10, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.013350785340314137,0.17739261492087416,0.15105006418485237,0.0,0.07088632436591949,0.07681674259925819,30
27,9.047799968719483,0.27388439357375827,1.72780122756958,0.11859770489439994,relu,200,0.9,0.9,0.01,0.1,10,0,0,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0.01, 'dropout': 0.1, 'epochs': 10, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.21730358389783994,0.20651375493694374,0.1294953068058693,0.0777511961722488,0.0,0.12622986109935752,0.08127537488616707,11
28,7.324400568008423,0.4663485638264845,1.444800615310669,0.0743245444086741,relu,200,0.9,0.999,0.01,0.1,5,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.999, 'decay': 0.01, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.20037191611157001,0.18211884188449617,0.1482353535865665,0.0777511961722488,0.03112391930835735,0.12793335434088507,0.06400363636427683,10
29,7.829798984527588,0.1194159240475298,1.619801664352417,0.08135678516357028,relu,200,0.9,0.999,0.01,0.1,5,0,0,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.999, 'decay': 0.01, 'dropout': 0.1, 'epochs': 5, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.13862556909423568,0.14623931418682315,0.1425495597088964,0.033458646616541354,0.09470094350397161,0.058936708271561694,25
30,8.081397485733032,0.1911090673516183,1.5922025203704835,0.07632772485976616,relu,200,0.9,0.999,0.01,0.1,10,0,0,0.01,1,0,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.999, 'decay': 0.01, 'dropout': 0.1, 'epochs': 10, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 0, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.2278670517043468,0.17739261492087416,0.14868734691193636,0.0,0.11332278048828939,0.09106263624052732,17
31,8.267796039581299,0.6257779764810152,1.1606012344360352,0.18821155739349826,relu,200,0.9,0.999,0.01,0.1,10,0,0,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 200, 'beta_1': 0.9, 'beta_2': 0.999, 'decay': 0.01, 'dropout': 0.1, 'epochs': 10, 'l1': 0, 'l2': 0, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.012590163934426229,0.21760266942588577,0.17739261492087416,0.12948563746993064,0.02974963181148748,0.11337546725462556,0.08046321994122377,16
