,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,param_shrinking,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.5747988224029541,0.010438546826308763,0.09360127449035645,0.003007339006697141,0.6,0,5,scale,rbf,True,"{'C': 0.6, 'coef0': 0, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5092605481981779,0.4955711441633109,0.5222498090011235,0.5265416078140186,0.5215537121332338,0.5150333672191202,0.011307217018927016,99
1,0.741199541091919,0.02022256846361558,0.06820039749145508,0.0009797544254682546,0.6,0,5,scale,poly,True,"{'C': 0.6, 'coef0': 0, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.43002253228147425,0.43298451403402805,0.44240196158956985,0.4256377093273689,0.4681939673205195,0.4398394525262754,0.01519683542697053,118
2,0.5697978496551513,0.01105297916516065,0.0932009220123291,0.003764184912862888,0.6,0,6,scale,rbf,True,"{'C': 0.6, 'coef0': 0, 'degree': 6, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5092605481981779,0.4955711441633109,0.5222498090011235,0.5265416078140186,0.5215537121332338,0.5150333672191202,0.011307217018927016,99
3,0.7603997230529785,0.031091269815384466,0.0689997673034668,0.002828441908644605,0.6,0,6,scale,poly,True,"{'C': 0.6, 'coef0': 0, 'degree': 6, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.4265155728314342,0.4161566390339031,0.4291357882958445,0.44933212309650505,0.4548380307211394,0.43518961290363123,0.014559850300283093,120
4,0.5807998180389404,0.012982583284124537,0.0942007064819336,0.0009802311387711584,0.6,0.3,5,scale,rbf,True,"{'C': 0.6, 'coef0': 0.3, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5092605481981779,0.4955711441633109,0.5222498090011235,0.5265416078140186,0.5215537121332338,0.5150333672191202,0.011307217018927016,99
5,0.7131980895996094,0.014851439016662771,0.06739988327026367,0.0069457127420652544,0.6,0.3,5,scale,poly,True,"{'C': 0.6, 'coef0': 0.3, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5161646082616819,0.5177458547207934,0.5519477449233106,0.518553775743389,0.5310018438666742,0.5270815648051418,0.01351303231002079,49
6,0.5749996662139892,0.014351779447386904,0.0922001838684082,0.0029258486522625317,0.6,0.3,6,scale,rbf,True,"{'C': 0.6, 'coef0': 0.3, 'degree': 6, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5092605481981779,0.4955711441633109,0.5222498090011235,0.5265416078140186,0.5215537121332338,0.5150333672191202,0.011307217018927016,99
7,0.7678000926971436,0.044697738354570755,0.06740036010742187,0.00682753389980266,0.6,0.3,6,scale,poly,True,"{'C': 0.6, 'coef0': 0.3, 'degree': 6, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5093171167862582,0.5268860089548609,0.5459417671921512,0.5158911074253216,0.5451932015977347,0.5286407707340329,0.014914859963366944,48
8,0.5707984447479248,0.017278905942707316,0.10039997100830078,0.007418962537621158,0.6,0.7,5,scale,rbf,True,"{'C': 0.6, 'coef0': 0.7, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5092605481981779,0.4955711441633109,0.5222498090011235,0.5265416078140186,0.5215537121332338,0.5150333672191202,0.011307217018927016,99
9,0.9696002006530762,0.027709666332346013,0.06399970054626465,0.0032875046123617226,0.6,0.7,5,scale,poly,True,"{'C': 0.6, 'coef0': 0.7, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5383320228389386,0.5474381829974513,0.5675615061817041,0.556510494157421,0.5456523166555982,0.5511005732512442,0.010064508964353978,37
10,0.5871981143951416,0.02552738438702753,0.10100007057189941,0.02016895182148496,0.6,0.7,6,scale,rbf,True,"{'C': 0.6, 'coef0': 0.7, 'degree': 6, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5092605481981779,0.4955711441633109,0.5222498090011235,0.5265416078140186,0.5215537121332338,0.5150333672191202,0.011307217018927016,99
11,1.0938006401062013,0.0709498405096013,0.06099858283996582,0.0018967265747002902,0.6,0.7,6,scale,poly,True,"{'C': 0.6, 'coef0': 0.7, 'degree': 6, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5388325919018024,0.5788780617961286,0.5809263774360083,0.5521084763786234,0.5577006717284922,0.5616904578347672,0.016099824198916802,20
12,0.5611993312835694,0.018026901588297898,0.09380044937133789,0.005154046885885079,0.6,0.8,5,scale,rbf,True,"{'C': 0.6, 'coef0': 0.8, 'degree': 5, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5092605481981779,0.4955711441633109,0.5222498090011235,0.5265416078140186,0.5215537121332338,0.5150333672191202,0.011307217018927016,99
