,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,param_shrinking,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
40,0.5806000709533692,0.008685081912956515,0.09019942283630371,0.003187065031851882,0.8,0,8,scale,rbf,True,"{'C': 0.8, 'coef0': 0, 'degree': 8, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5181434346391439,0.5051171462284445,0.5304109653745948,0.5271785969924837,0.5240789901769624,0.5209848790219415,0.008907888371851743,97
41,0.8601984024047852,0.033504301947201484,0.06819963455200195,0.0027855921780878938,0.8,0,8,scale,poly,True,"{'C': 0.8, 'coef0': 0, 'degree': 8, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.43815415912056127,0.42691266385282145,0.4363146845671815,0.46059767116236194,0.46311477429309866,0.4450132464865536,0.014287712092693375,140
42,0.5677996635437011,0.007833487418898551,0.09079937934875489,0.0030593771121281864,0.8,0.3,6,scale,rbf,True,"{'C': 0.8, 'coef0': 0.3, 'degree': 6, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5181434346391439,0.5051171462284445,0.5304109653745948,0.5271785969924837,0.5240789901769624,0.5209848790219415,0.008907888371851743,97
43,0.7973995208740234,0.03251920712869127,0.06439929008483887,0.0020590416489951685,0.8,0.3,6,scale,poly,True,"{'C': 0.8, 'coef0': 0.3, 'degree': 6, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5258727660285115,0.5337079181254892,0.5349342736119433,0.5224888779927636,0.5424559252164588,0.531888715683691,0.007052724370857849,56
44,0.5724000453948974,0.010594770193770713,0.09300050735473633,0.004335351511820041,0.8,0.3,7,scale,rbf,True,"{'C': 0.8, 'coef0': 0.3, 'degree': 7, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5181434346391439,0.5051171462284445,0.5304109653745948,0.5271785969924837,0.5240789901769624,0.5209848790219415,0.008907888371851743,97
45,0.8607994079589844,0.020449228082379332,0.06499996185302734,0.0014143808444727689,0.8,0.3,7,scale,poly,True,"{'C': 0.8, 'coef0': 0.3, 'degree': 7, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5108520985778011,0.5283512271201579,0.5424773244027934,0.5413767296266621,0.5489848295792277,0.5344039760562679,0.013547558657647367,55
46,0.5669992446899415,0.008671824692210317,0.09220056533813477,0.004874545227345294,0.8,0.3,8,scale,rbf,True,"{'C': 0.8, 'coef0': 0.3, 'degree': 8, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5181434346391439,0.5051171462284445,0.5304109653745948,0.5271785969924837,0.5240789901769624,0.5209848790219415,0.008907888371851743,97
47,0.9101999759674072,0.022400384725889164,0.0686002254486084,0.002058967976341934,0.8,0.3,8,scale,poly,True,"{'C': 0.8, 'coef0': 0.3, 'degree': 8, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5036600559454313,0.5191787024705039,0.5408259413947856,0.5362893386008769,0.5533934065899966,0.5306625270157632,0.017391564000114094,57
48,0.5609992504119873,0.005762395576946401,0.08739995956420898,0.0024162608926927413,0.8,0.7,6,scale,rbf,True,"{'C': 0.8, 'coef0': 0.7, 'degree': 6, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5181434346391439,0.5051171462284445,0.5304109653745948,0.5271785969924837,0.5240789901769624,0.5209848790219415,0.008907888371851743,97
49,1.202799129486084,0.04411538112561111,0.06019997596740723,0.0014696783543489212,0.8,0.7,6,scale,poly,True,"{'C': 0.8, 'coef0': 0.7, 'degree': 6, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.5472031555063568,0.5819478337293088,0.5886523997822822,0.564005836180745,0.5634061489083554,0.5690448018207703,0.014734130397733644,37
50,0.5513987064361572,0.006530542954202264,0.0906005859375,0.0052388873732190705,0.8,0.7,7,scale,rbf,True,"{'C': 0.8, 'coef0': 0.7, 'degree': 7, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5181434346391439,0.5051171462284445,0.5304109653745948,0.5271785969924837,0.5240789901769624,0.5209848790219415,0.008907888371851743,97
51,1.3907999038696288,0.09121731807617349,0.06219916343688965,0.0019386511988232359,0.8,0.7,7,scale,poly,True,"{'C': 0.8, 'coef0': 0.7, 'degree': 7, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.541840524292965,0.5826036456059334,0.5953697521701072,0.5671039319295719,0.5612584233201773,0.5696378218951675,0.018330174621535033,35
52,0.544599199295044,0.013937196664382404,0.0918001651763916,0.005455380839861284,0.8,0.7,8,scale,rbf,True,"{'C': 0.8, 'coef0': 0.7, 'degree': 8, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True}",0.5181434346391439,0.5051171462284445,0.5304109653745948,0.5271785969924837,0.5240789901769624,0.5209848790219415,0.008907888371851743,97
53,1.52939829826355,0.06180815538982842,0.06079983711242676,0.0019391973309152949,0.8,0.7,8,scale,poly,True,"{'C': 0.8, 'coef0': 0.7, 'degree': 8, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True}",0.570546159876026,0.5958180279772931,0.6020857738135764,0.5752285110972035,0.5681345476534982,0.5823669631694355,0.013878025232334475,15
