,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_act,param_batch_size,param_beta_1,param_beta_2,param_decay,param_dropout,param_epochs,param_lr,param_nl1,param_nl2,param_nl3,param_nn1,param_nn2,param_nn3,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
10,11.29233225186666,0.0405734630097891,0.8873356183369955,0.015543123125087188,relu,100,0.8,0.999,0,0.1,70,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 0, 'dropout': 0.1, 'epochs': 70, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.5198033459528786,0.49711160240833446,0.4840574484031402,0.500329094635459,0.014768463052657154,11
11,13.955001592636108,0.23465122555406934,0.9629995822906494,0.2756235351557531,relu,100,0.8,0.999,0,0.1,70,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 0, 'dropout': 0.1, 'epochs': 70, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.47550267172731664,0.4440292568295573,6.004924037710924e-05,0.3066241524353737,0.21705512790163572,59
12,11.902000029881796,0.33166015086210626,0.8336675961812338,0.14662649007841322,relu,100,0.8,0.999,1e-06,0.1,50,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 50, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.5063001049357775,0.4963208877536108,0.5146438577904086,0.5057522384736508,0.0074897801034528935,6
13,9.88666582107544,0.30235785417860395,0.776335080464681,0.06128146154530307,relu,100,0.8,0.999,1e-06,0.1,50,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 50, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.4464784158288869,0.4510007585996191,0.4883546576267536,0.4619365539288505,0.018762954787574688,32
14,11.88399895032247,0.047208773941923216,0.9606664180755615,0.12194352476749055,relu,100,0.8,0.999,1e-06,0.1,70,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 70, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",1.5025944798017912e-05,0.46968816748839826,0.48326918201034896,0.3176069362958464,0.22469118334543375,54
15,12.182666381200155,0.8039306398289486,0.8940016428629557,0.13581137011485528,relu,100,0.8,0.999,1e-06,0.1,70,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.8, 'beta_2': 0.999, 'decay': 1e-06, 'dropout': 0.1, 'epochs': 70, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.45005442971446724,0.45775294287880763,6.004924037710924e-05,0.3027147748672792,0.21393438099259154,60
16,9.909000396728516,0.32362512645044905,0.939666748046875,0.09820172085682848,relu,100,0.9,0.9,0,0.1,50,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0, 'dropout': 0.1, 'epochs': 50, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.5009420190343541,0.49046815537370486,0.5094912282108294,0.5002976637688328,0.007778904996685775,12
17,10.180000384648642,0.29692250345627536,0.927332321802775,0.10489525749177243,relu,100,0.9,0.9,0,0.1,50,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0, 'dropout': 0.1, 'epochs': 50, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.49408285419213843,0.4661138002703393,0.479183491067252,0.47979356789900157,0.011428197428404244,25
18,12.245333512624105,0.5348656749250524,1.0329991181691487,0.015770817350470062,relu,100,0.9,0.9,0,0.1,70,0.01,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0, 'dropout': 0.1, 'epochs': 70, 'lr': 0.01, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.4984929746128284,0.47531966781273777,0.4917549191698355,0.48852153444313734,0.009733974889057594,23
19,12.670333623886108,0.05684121119853385,1.3333335717519124,0.11357927230556364,relu,100,0.9,0.9,0,0.1,70,0.001,1,1,0,9,7,0,"{'act': 'relu', 'batch_size': 100, 'beta_1': 0.9, 'beta_2': 0.9, 'decay': 0, 'dropout': 0.1, 'epochs': 70, 'lr': 0.001, 'nl1': 1, 'nl2': 1, 'nl3': 0, 'nn1': 9, 'nn2': 7, 'nn3': 0}",0.5056589509504315,0.49444448052798834,0.4739791222720949,0.4913661537910434,0.01311423875763695,21
